entity	file	value	xpath	attributes	attribute_values
manuscripts	1322.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	1323.xml	1000-1200?	/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	1323.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	1323.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	1323.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	1324.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	1324.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	1324.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	1324.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	1325.xml	1000-1200?	/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	1325.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	1325.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	1325.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	1326.xml	1000-1100	/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	1326.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	1326.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	1326.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	1327.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	1327.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	1327.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	1327.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	1328.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	1328.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	1328.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	1328.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	1329.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	1329.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	1329.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	1329.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	133.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	133.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	133.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	133.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	1330.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	1330.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	1330.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	1330.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	1331.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	1331.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	1331.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	1331.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	1332.xml	1200-1300	/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	1332.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	1332.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	1332.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	1333.xml	1200-1300	/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	1333.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	1333.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	1333.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	1334.xml	1200-1300	/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	1334.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	1334.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	1334.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	1335.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	1335.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	1335.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	1335.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	1336.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	1336.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	1336.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	1336.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	1337.xml	900-1000	/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	1337.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	1337.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	1337.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	1338.xml	1100-1300?	/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	1338.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	1338.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	1338.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	1339.xml	1000-1200?	/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	1339.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	1339.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	1339.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	134.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	134.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	134.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	134.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	1340.xml	1000-1200?	/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	1340.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	1340.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	1340.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	1341.xml	1200-1300	/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	1341.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	1341.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	1341.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	1342.xml	1100-1300?	/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	1342.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	1342.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	1342.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	1343.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	1343.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	1343.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	1343.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	1344.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	1344.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	1344.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	1344.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	1345.xml	1000-1100	/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	1345.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	1345.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	1345.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	1346.xml	1000-1200?	/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	1346.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	1346.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	1346.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	1347.xml	1000-1200?	/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	1347.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	1347.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	1347.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	1348.xml	900-1100?	/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	1348.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	1348.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	1348.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	1349.xml	1000-1100	/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	1349.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	1349.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	1349.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	135.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	135.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	135.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	135.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	1350.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	1350.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	1350.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	1350.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	1351.xml	1048	/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	1351.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	1351.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	1351.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	1352.xml	1060	/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	1352.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	1352.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	1352.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	1353.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	1353.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	1353.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	1353.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	1354.xml	1016	/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	1354.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	1354.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	1354.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	1355.xml	1000-1100	/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	1355.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	1355.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	1355.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	1356.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	1356.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	1356.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	1356.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	1357.xml	1056	/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	1357.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	1357.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	1357.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	1358.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	1358.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	1358.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	1358.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	1359.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	1359.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	1359.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	136.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	136.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	136.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	136.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	1360.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	1360.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	1360.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	1361.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	1361.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	1361.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	1361.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	1362.xml	0000 th	/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	1362.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	1362.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	1362.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	1363.xml	"מאה י""ב-י""ג"	/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	1363.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	1363.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	1363.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	1364.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	1364.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	1364.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	1364.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	1365.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	1365.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	1365.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	1365.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	1366.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	1366.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	1366.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	1366.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	1367.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	1367.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	1367.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	1367.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	1368.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	1368.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	1368.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	1368.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	1369.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	1369.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	1369.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	1369.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	137.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	137.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
